smiles,pKa,source
CC1(C)SC2[C@H](NC(=O)C3(N)CCCC3)C(=O)N2[C@H]1C(=O)O,2.62,literature_compilation.sdf.gz
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,2.68,literature_compilation.sdf.gz
CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,2.73,literature_compilation.sdf.gz
CN1CCC=C(C(=O)O)C1,9.07,literature_compilation.sdf.gz
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,3.19,literature_compilation.sdf.gz
O=C1NC(=O)C(Br)(Br)C(=O)N1,5.68,literature_compilation.sdf.gz
O=C1NC(=O)C(Cl)(Cl)C(=O)N1,5.55,literature_compilation.sdf.gz
CCC1(C)C(=O)NC(=O)NC1=O,8.28,literature_compilation.sdf.gz
CC(C)C1(C)C(=O)NC(=O)NC1=O,8.45,literature_compilation.sdf.gz
CCC1(C(C)C)C(=O)NC(=O)NC1=O,8.14,literature_compilation.sdf.gz
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,7.95,literature_compilation.sdf.gz
CCC1(C(C)CC(C)C)C(=O)NC(=O)NC1=O,8.14,literature_compilation.sdf.gz
C=CCC1(CC)C(=O)NC(=O)NC1=O,7.89,literature_compilation.sdf.gz
CC(C)=CCC1(C)C(=O)NC(=O)NC1=O,8.39,literature_compilation.sdf.gz
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,8.06,literature_compilation.sdf.gz
CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O,8.19,literature_compilation.sdf.gz
CC(C)=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,8.39,literature_compilation.sdf.gz
CC(C)=CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,8.13,literature_compilation.sdf.gz
C=C(CC(C)C)C1(C)C(=O)NC(=O)NC1=O,7.78,literature_compilation.sdf.gz
C=C(CC(C)C)C1(CC)C(=O)NC(=O)NC1=O,7.48,literature_compilation.sdf.gz
CCC1(c2ccc([N+](=O)[O-])cc2)C(=O)NC(=O)NC1=O,6.94,literature_compilation.sdf.gz
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,7.3,literature_compilation.sdf.gz
O=C1NC(=O)C2(CC2)C(=O)N1,8.73,literature_compilation.sdf.gz
O=C1NC(=O)C2(CCC2)C(=O)N1,8.82,literature_compilation.sdf.gz
O=C1NC(=O)C2(CCCC2)C(=O)N1,8.83,literature_compilation.sdf.gz
O=C1NC(=O)C2(CCCCC2)C(=O)N1,8.88,literature_compilation.sdf.gz
COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)N2C,8.7,literature_compilation.sdf.gz
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCOC6CC(=O)N2C1[C@@H]6[C@@H]5C[C@@H]43,8.28,literature_compilation.sdf.gz
O=C(O)O,6.352,literature_compilation.sdf.gz
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.03,literature_compilation.sdf.gz
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.12,literature_compilation.sdf.gz
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.16,literature_compilation.sdf.gz
CC1(C)S[C@H]([C@H](NC(=O)Cc2ccccc2)C(=O)O)N[C@H]1C(=O)O,5.32,literature_compilation.sdf.gz
CC1(C)S[C@H]([C@H](NC(=O)CCOc2ccccc2)C(=O)O)N[C@H]1C(=O)O,5.29,literature_compilation.sdf.gz
CC1(C)S[C@H]([C@H](NC(=O)CCCOc2ccccc2)C(=O)O)N[C@H]1C(=O)O,5.3,literature_compilation.sdf.gz
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,3.285,literature_compilation.sdf.gz
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3[C@H](O)[C@@H]12,3.27,literature_compilation.sdf.gz
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,9.355,literature_compilation.sdf.gz
O=C(O)CC(O)(CC(=O)O)C(=O)O,3.128,literature_compilation.sdf.gz
CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,7.72,literature_compilation.sdf.gz
Oc1c(I)cc(Cl)c2cccnc12,8.16,literature_compilation.sdf.gz
CN1CCCC(C(=O)O)C1,9.7,literature_compilation.sdf.gz
COC(=O)C1CCCN(C)C1,8.39,literature_compilation.sdf.gz
COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)N(C)CC[C@@]341,8.22,literature_compilation.sdf.gz
COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)NCC[C@@]341,9.23,literature_compilation.sdf.gz
COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)N(CCC#N)CC[C@@]341,5.68,literature_compilation.sdf.gz
CC(=O)OC(CC(=O)O)C[N+](C)(C)C,3.6,literature_compilation.sdf.gz
CCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,3.56,literature_compilation.sdf.gz
CCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,3.6,literature_compilation.sdf.gz
CCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,3.65,literature_compilation.sdf.gz
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,3.451,literature_compilation.sdf.gz
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,8.75,literature_compilation.sdf.gz
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,9.35,literature_compilation.sdf.gz
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CC[C@H]2O,10.29,literature_compilation.sdf.gz
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CC[C@@H]2O,9.77,literature_compilation.sdf.gz
CCCCCCCC/C=C/CCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C/CCCCCCCC,7.55,literature_compilation.sdf.gz
N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)O,3.2,literature_compilation.sdf.gz
N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)O,3.37,literature_compilation.sdf.gz
CCOC(=O)c1cnc2oc(/C=N/N3CC(CN4CCOCC4)OC3=O)cc2c1O,5.24,literature_compilation.sdf.gz
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@@H]1C(=O)O,2.975,literature_compilation.sdf.gz
CSCC[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](N)Cc1ccc(O)cc1)C(=O)O,3.68,literature_compilation.sdf.gz
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,10.71,literature_compilation.sdf.gz
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,10.34,literature_compilation.sdf.gz
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,10.4,literature_compilation.sdf.gz
CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,6.38,literature_compilation.sdf.gz
O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,3.62,literature_compilation.sdf.gz
N[C@@H]1[C@@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1O,6.1,literature_compilation.sdf.gz
C[C@H]1CCN2CCC[C@@H]12,11.4,literature_compilation.sdf.gz
CC1=CCN2CCC[C@@H]12,10.55,literature_compilation.sdf.gz
COc1cc(C(=O)OCCCN(C)CCN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,4.52,literature_compilation.sdf.gz
NCCc1nc[nH]c1I,4.06,literature_compilation.sdf.gz
NCCc1nc(I)[nH]c1I,2.31,literature_compilation.sdf.gz
OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1.975,literature_compilation.sdf.gz
CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,4.44,literature_compilation.sdf.gz
C[C@@H](O)C(=O)O,3.861,literature_compilation.sdf.gz
C[C@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(C(N)=O)c1,7.41,literature_compilation.sdf.gz
CN[C@@H](C)Cc1ccccc1,9.99,literature_compilation.sdf.gz
CN[C@@H](C)Cc1ccc(O)cc1,9.62,literature_compilation.sdf.gz
COc1ccc(OC)c([C@H](O)[C@@H](C)N)c1,9.32,literature_compilation.sdf.gz
CNC(C)Cc1ccccc1OC,10.45,literature_compilation.sdf.gz
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,6.65,literature_compilation.sdf.gz
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,6.62,literature_compilation.sdf.gz
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=CC3[C@H]1C5,8.18,literature_compilation.sdf.gz
Oc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)NCC[C@@]341,8.66,literature_compilation.sdf.gz
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,4.44,literature_compilation.sdf.gz
CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@@H](O)C6O)c4O[C@H]2[C@@H](O)C=CC3[C@H]1C5,2.87,literature_compilation.sdf.gz
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@H]2OC(C(=O)O)[C@H](O)[C@H](O)C2O)C=CC3[C@H]1C5,2.89,literature_compilation.sdf.gz
O=C(O)c1cccnc1,2.05,literature_compilation.sdf.gz
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,2.92,literature_compilation.sdf.gz
C[C@H](N)[C@@H](O)c1ccccc1,9.19,literature_compilation.sdf.gz
OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@H]1O,1.67,literature_compilation.sdf.gz
CNCC(C)c1ccccc1,10.07,literature_compilation.sdf.gz
OC(CNc1ccccn1)c1ccccc1,6.488,literature_compilation.sdf.gz
O=C(O)c1ccccn1,0.99,literature_compilation.sdf.gz
CN1[C@H]2CC[C@@H]1[C@H](C(=O)O)[C@@H](O)C2,9.7,literature_compilation.sdf.gz
COC(=O)[C@H]1[C@H]2CC[C@@H](C[C@@H]1O)N2C,8.15,literature_compilation.sdf.gz
CN1[C@@H]2CC[C@H]1C[C@H](O)C2,10.06,literature_compilation.sdf.gz
CN1[C@@H]2CC[C@H]1C[C@@H](O)C2,10.33,literature_compilation.sdf.gz
Cc1ncc(CO)c(C=O)c1O,4.215,literature_compilation.sdf.gz
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,4.14,literature_compilation.sdf.gz
Cc1ncc(CO)c(CN)c1O,3.455,literature_compilation.sdf.gz
Cc1ncc(CO)c(CO)c1O,8.96,literature_compilation.sdf.gz
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,4.33,literature_compilation.sdf.gz
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,9.69,literature_compilation.sdf.gz
CC(C)NC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,8.29,literature_compilation.sdf.gz
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,8.26,literature_compilation.sdf.gz
CNCC(O)c1ccc(O)cc1,9.6,literature_compilation.sdf.gz
O=C(O)[C@H](O)[C@@H](O)C(=O)O,3.033,literature_compilation.sdf.gz
CN(C)CC[C@]12c3c4ccc(O)c3O[C@H]1[C@@H](O)CC[C@H]2CC4,8.65,literature_compilation.sdf.gz
N[C@@H](Cc1ccc(O)cc1)C(=O)O,2.06,literature_compilation.sdf.gz
O=C(O)C(Br)CBr,2.33,literature_compilation.sdf.gz
O=c1ccc(Br)cc(Br)c1O,5.18,literature_compilation.sdf.gz
O=C(NBr)C(Cl)Cl,4.68,literature_compilation.sdf.gz
O=Cc1cc(Br)cc([N+](=O)[O-])c1O,4.46,literature_compilation.sdf.gz
O=[N+]([O-])c1cc(Br)ccc1O,6.36,literature_compilation.sdf.gz
Brc1cc[nH+]cc1,3.71,literature_compilation.sdf.gz
O=C(O)C#CCl,1.87,literature_compilation.sdf.gz
CC(Cl)=CC(=O)O,4.02,literature_compilation.sdf.gz
O=C(O)c1ccccc1C(=O)C(Cl)(Cl)Cl,4.99,literature_compilation.sdf.gz
COc1ccc(C(O)C(Cl)(Cl)Cl)cc1,12.12,literature_compilation.sdf.gz
C[Si](C)(CCl)CCCC(=O)O,4.97,literature_compilation.sdf.gz
O=S(=O)(/C=C/c1ccc(O)cc1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,7.64,literature_compilation.sdf.gz
[NH3+]c1ccc(Cl)c2ccccc12,3.41,literature_compilation.sdf.gz
Cc1ccc(Cl)cc1[NH3+],3.85,literature_compilation.sdf.gz
O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1,3.13,literature_compilation.sdf.gz
O=[N+]([O-])c1cc2c(cc1Cl)CCC(O)=C2,8.56,literature_compilation.sdf.gz
CC(Oc1ccc(Cl)cc1)C(=O)O,3.26,literature_compilation.sdf.gz
[NH3+]OCc1ccc(Cl)cc1,4.22,literature_compilation.sdf.gz
O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,3.33,literature_compilation.sdf.gz
O=C(O)c1c(Cl)cccc1Cl,1.74,literature_compilation.sdf.gz
O=C(O)c1csc(Cl)c1,3.8,literature_compilation.sdf.gz
C[NH+](C)CC(F)C(F)(F)F,6.6,literature_compilation.sdf.gz
[NH3+]CC(F)C(F)(F)F,7.1,literature_compilation.sdf.gz
OCC(F)(F)C(F)F,12.15,literature_compilation.sdf.gz
O=C(O)Cc1ccc(OC(F)(F)F)cc1,5.44,literature_compilation.sdf.gz
C[NH+](C)c1ccc(C(F)(F)F)cc1,2.67,literature_compilation.sdf.gz
Ic1cccc[nH+]1,1.82,literature_compilation.sdf.gz
O=C(O)COc1ccccc1I,3.17,literature_compilation.sdf.gz
O=C(O)C#COc1ccccc1,3.09,literature_compilation.sdf.gz
COC(=O)C12CC(C(=O)O)(C1)C2,3.51,literature_compilation.sdf.gz
COC(=O)C=C(O)c1ccc[n+](C)c1,5.73,literature_compilation.sdf.gz
Cc1cc(C(=O)Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])ccc1O,7.89,literature_compilation.sdf.gz
COC(=O)c1cccc([NH3+])c1,3.59,literature_compilation.sdf.gz
CCOC(=O)c1ccc([NH3+])cc1,2.46,literature_compilation.sdf.gz
CCOC(=O)c1ccc(CO[NH3+])cc1,4.11,literature_compilation.sdf.gz
CCCC(=[NH2+])OCC,7.08,literature_compilation.sdf.gz
COc1cc(/C=C/C(=O)c2ccc(O)c(=O)cc2)cc(OC)c1OC,4.85,literature_compilation.sdf.gz
COc1cc([NH3+])cc(OC)c1,3.86,literature_compilation.sdf.gz
COc1cccc(C=CC(=O)O)c1,4.38,literature_compilation.sdf.gz
COc1ccc(C(=O)C(=O)O)cc1OC,1.79,literature_compilation.sdf.gz
CCOc1cc(O)cc(OCC)c1,9.37,literature_compilation.sdf.gz
CCOc1ccc([NH3+])cc1,5.25,literature_compilation.sdf.gz
CC(C)CCOc1ccccc1/C=C/C(=O)O,4.85,literature_compilation.sdf.gz
COCC[NH2+]c1ccc(C)cc1,4.64,literature_compilation.sdf.gz
COCc1ccc(C(=O)O)cc1,4.18,literature_compilation.sdf.gz
O=C(O)c1ccc(OCc2ccccc2)cc1,4.44,literature_compilation.sdf.gz
c1ccc(Oc2ccc[nH+]c2)cc1,4.24,literature_compilation.sdf.gz
Cc1oc(=O)cc(O)c1C(=O)c1ccccc1,3.83,literature_compilation.sdf.gz
O=C(O)c1ccc(=O)oc1,3.26,literature_compilation.sdf.gz
c1cc2[nH+]c(c1)COCCOCCOCCOCCOCCOCCOCCOC2,3.7,literature_compilation.sdf.gz
O=C(O)c1c2cccc1COCCOCCOCCOCCOCCOCCOC2,4.06,literature_compilation.sdf.gz
O=C(O)c1cc(=O)c2cc3c(cc2o1)CCCC3,1.75,literature_compilation.sdf.gz
CC(=O)c1ccccc1[NH3+],2.31,literature_compilation.sdf.gz
C/C(O)=C/C(=O)CC(C)C,9.19,literature_compilation.sdf.gz
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2C(=O)O,3.76,literature_compilation.sdf.gz
[NH3+]Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],7.7,literature_compilation.sdf.gz
CCC#CC(=O)O,2.6,literature_compilation.sdf.gz
CC(=O)CC(=O)C(=O)O,2.59,literature_compilation.sdf.gz
Cc1ccc(C(=O)C(=O)O)cc1C,1.36,literature_compilation.sdf.gz
CC(C(=O)O)C1CCC[C@@H](C)C1,4.59,literature_compilation.sdf.gz
O=C(O)C=C=Cc1ccccc1,3.7,literature_compilation.sdf.gz
Cc1cccc(C=CC(=O)O)c1,4.44,literature_compilation.sdf.gz
O=C(O)CC(=O)c1ccc(-c2ccccc2)cc1,4.43,literature_compilation.sdf.gz
CC(C)(C)CCC(=O)O,4.81,literature_compilation.sdf.gz
CC(C)(C)CCCC(=O)O,4.88,literature_compilation.sdf.gz
O=C(O)CCCCCCC[n+]1ccccc1,4.5,literature_compilation.sdf.gz
C[N+](C)(C)CC(=O)O,1.99,literature_compilation.sdf.gz
CCCCCCCCCCCC[N+](C)(C)CC(=O)O,1.82,literature_compilation.sdf.gz
O=C(O)[C@H]1C[C@@H]1c1cccc([N+](=O)[O-])c1,4.41,literature_compilation.sdf.gz
Cc1ccc([C@H]2C[C@@H]2C(=O)O)cc1,4.6,literature_compilation.sdf.gz
C/C=C\C(=O)O,4.68,literature_compilation.sdf.gz
O=C(O)c1ccc[nH]1,4.45,literature_compilation.sdf.gz
O=C(O)c1c2ccccc2cc2ccccc12,3.65,literature_compilation.sdf.gz
O=C(O)c1cccc(C2CC2)c1,4.28,literature_compilation.sdf.gz
CC(C)(C)c1ccccc1C(=O)O,3.55,literature_compilation.sdf.gz
C[N+](C)(C)c1ccccc1C(=O)O,1.16,literature_compilation.sdf.gz
Cc1ccc(O)c(=O)cc1,7.32,literature_compilation.sdf.gz
O=c1ccc2ccccc2cc1O,10.0,literature_compilation.sdf.gz
C[n+]1cccc(/C=C(\O)c2ccccc2)c1,6.75,literature_compilation.sdf.gz
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1O,3.6,literature_compilation.sdf.gz
CC(C)(C)c1cccc(O)c1,10.12,literature_compilation.sdf.gz
CCCC[NH+](CCCC)CP(=O)(OCC)OCC,6.59,literature_compilation.sdf.gz
CCOP(=O)(C[NH+]1CCCC1)OCC,6.67,literature_compilation.sdf.gz
[NH3+]CCOP(=O)(Oc1ccccc1)Oc1ccccc1,8.22,literature_compilation.sdf.gz
O=C(O)CCCP,4.53,literature_compilation.sdf.gz
CS(=O)c1ccc(O)cc1,8.28,literature_compilation.sdf.gz
CS(=O)Cc1cccc(CS(C)=O)[nH+]1,1.53,literature_compilation.sdf.gz
CSC(=[NH2+])c1ccccc1,5.83,literature_compilation.sdf.gz
CSC(C)C(=O)O,3.76,literature_compilation.sdf.gz
COc1cccc(SCC(=O)O)c1,3.55,literature_compilation.sdf.gz
O=C(O)CSc1ccc(F)cc1,3.58,literature_compilation.sdf.gz
CSc1ccc(SCC(=O)O)cc1,3.74,literature_compilation.sdf.gz
O=C(O)CSc1ccccc1[N+](=O)[O-],3.26,literature_compilation.sdf.gz
CCOP(=O)(OCC)SCC[NH+](C)C,7.73,literature_compilation.sdf.gz
O=C(O)c1cc([N+](=O)[O-])ccc1Sc1ccccc1,3.22,literature_compilation.sdf.gz
O=C1CSC(=S)N1,6.87,literature_compilation.sdf.gz
CCC1CSC(C(C)C)=[NH+]1,5.28,literature_compilation.sdf.gz
C1=[NH+]CCS1,5.22,literature_compilation.sdf.gz
S=C1[NH2+]c2ccccc2O1,6.33,literature_compilation.sdf.gz
CCOC(=O)CCS,9.48,literature_compilation.sdf.gz
O=[N+]([O-])c1ccc(S)c([N+](=O)[O-])c1,3.4,literature_compilation.sdf.gz
CC1CCC([NH+](C)C)CC1,10.46,literature_compilation.sdf.gz
CC(C)(C)[NH2+]c1ccccc1,7.08,literature_compilation.sdf.gz
CC(C)[NH2+]c1ccccc1,5.64,literature_compilation.sdf.gz
CC[NH2+]c1ccccc1C,4.92,literature_compilation.sdf.gz
CCCCC[NH2+]c1ccccc1,5.16,literature_compilation.sdf.gz
[NH3+]C12C3C4C5C3C1C5C42,8.66,literature_compilation.sdf.gz
N#CCC[NH3+],7.7,literature_compilation.sdf.gz
[NH3+]c1cccc2ccccc12,3.92,literature_compilation.sdf.gz
[NH3+]c1ccc2c(c1)-c1c(ccc3ccccc13)C2,4.67,literature_compilation.sdf.gz
CCCc1ccccc1[NH3+],4.36,literature_compilation.sdf.gz
O=C(O)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,1.77,literature_compilation.sdf.gz
C[S+](C)c1ccc(O)cc1,7.33,literature_compilation.sdf.gz
C[Si](C)(CCCC(=O)O)O[Si](CCC(F)(F)F)(CCC(F)(F)F)CCC(F)(F)F,4.95,literature_compilation.sdf.gz
C[Si](C)(C)[NH+]([Si](C)(C)C)[Si](C)(C)C,9.3,literature_compilation.sdf.gz
CC1=C(C)[NH+](C)[SiH](C)[Si](C)=C1C,7.55,literature_compilation.sdf.gz
c1ccc2c(c1)ccc1ccc[nH+]c12,4.15,literature_compilation.sdf.gz
Cc1cc[nH+]cc1C,6.62,literature_compilation.sdf.gz
Cc1cc[nH+]c(C)c1,6.79,literature_compilation.sdf.gz
c1cc(-c2ccoc2)cc[nH+]1,5.72,literature_compilation.sdf.gz
O=C(O)c1ccc([N+](=O)[O-])s1,2.68,literature_compilation.sdf.gz
COc1csc(C(=O)O)c1,3.41,literature_compilation.sdf.gz
O=C(O)Cc1ccsc1,4.07,literature_compilation.sdf.gz
O=C(/C=C(\O)C(F)(F)F)c1cccs1,3.95,literature_compilation.sdf.gz
O=C(O)/C=C/c1cccs1,4.25,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)cc1F,4.1,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1,4.2,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1F,3.6,literature_compilation.sdf.gz
N#Cc1c(F)cc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)cc1F,3.6,literature_compilation.sdf.gz
N#Cc1cc(F)c([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1,4.4,literature_compilation.sdf.gz
O=C1[C@@H]2[C@H](C(=O)N1Cc1ccc(F)cc1)[C@H](c1ccc(Br)cc1)N1C[C@H](O)C[C@@H]21,4.2,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C[C@@H](O)CN32)cc1,3.7,literature_compilation.sdf.gz
CO[C@H]1C[C@H]2[C@@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@@H]3[C@H](c3ccc(C#N)cc3)N2C1,3.6,literature_compilation.sdf.gz
CC(C)(C)[Si](C)(C)O[C@@H]1C[C@H]2[C@@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@@H]3[C@H](c3ccc(Br)cc3)N2C1,4.0,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C[C@H](O)CN32)cc1,3.8,literature_compilation.sdf.gz
CO[C@@H]1CCN2[C@@H]1[C@@H]1C(=O)N(Cc3ccc(F)cc3)C(=O)[C@@H]1[C@@H]2c1ccc(C#N)cc1,4.2,literature_compilation.sdf.gz
O=C1[C@@H]2[C@H](C(=O)N1Cc1ccc(F)cc1)[C@H](c1ccc(Br)cc1)N1CC[C@H](O)[C@@H]21,4.2,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3[C@H](O)CCN32)cc1,4.2,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C(=O)CCN32)cc1,3.0,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3[C@@H](F)CCN32)cc1,3.3,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3[C@H](F)CCN32)cc1,3.3,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C[C@H](F)CN32)cc1,3.1,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)cc1,4.5,literature_compilation.sdf.gz
CC[C@@H]1[C@@H]2[C@H](C(=O)N1Cc1ccc(F)cc1)[C@H](c1ccc(C#N)cc1)N1CCC[C@@H]21,6.3,literature_compilation.sdf.gz
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@](O)(C(F)(F)F)[C@H]3[C@@H]3CCCN32)cc1,5.5,literature_compilation.sdf.gz
COc1ccc(CN2C(=O)[C@@H]3[C@H](C2=O)[C@H](c2ccc(C#N)cc2)N2CCC[C@@H]32)cc1,4.6,literature_compilation.sdf.gz
COc1ccc(CN2C(=O)[C@H]3[C@@H]([C@H]2CC(F)F)[C@@H]2CCCN2[C@H]3c2ccc(C#N)cc2)cc1,6.0,literature_compilation.sdf.gz
COc1ccc(CN2C(=O)[C@H]3[C@H]([C@@H]4CCCN4[C@H]3c3ccc(C#N)cc3)[C@@]2(O)C(F)(F)F)cc1,5.5,literature_compilation.sdf.gz
CC(C)[C@@H]1[C@@H]2[C@H](C(=O)N1Cc1ccc(Cl)cc1)[C@H](c1ccc(C#N)cc1)N1CCC[C@@H]21,6.0,literature_compilation.sdf.gz
c1ccc2c(c1)NCN2,5.5,literature_compilation.sdf.gz
Fc1cccc2c1NCN2,4.2,literature_compilation.sdf.gz
Fc1ccc2c(c1F)NCN2,3.6,literature_compilation.sdf.gz
