smiles,n_atoms,mw,src
CCCC/C=[N+](\[O-])O,8,117.14800000000001,datawarrior.sdf.gz
CCC[NH2+]CC(=O)O,8,117.148,datawarrior.sdf.gz
CC(C)[NH2+]CC(=O)O,8,117.14799999999998,datawarrior.sdf.gz
CC[NH2+]C(C)C(=O)O,8,117.148,datawarrior.sdf.gz
C[NH2+]C(C)(C)C(=O)O,8,117.148,datawarrior.sdf.gz
CC(C)C([NH3+])C(=O)O,8,117.148,datawarrior.sdf.gz
CC(C)[C@H]([NH3+])C(=O)O,8,117.148,datawarrior.sdf.gz
CCCNCC(=O)[O-],8,117.148,datawarrior.sdf.gz
CC(C)NCC(=O)[O-],8,117.14799999999998,datawarrior.sdf.gz
CCNC(C)C(=O)[O-],8,117.148,datawarrior.sdf.gz
CNC(C)(C)C(=O)[O-],8,117.148,datawarrior.sdf.gz
CCC(C)(N)C(=O)[O-],8,117.14800000000001,datawarrior.sdf.gz
CCCC(N)C(=O)[O-],8,117.14800000000001,datawarrior.sdf.gz
CC(C)[C@H](N)C(=O)[O-],8,117.148,datawarrior.sdf.gz
CNCCCC(=O)[O-],8,117.14800000000001,datawarrior.sdf.gz
C[C@H](N)CCC(=O)[O-],8,117.14800000000001,datawarrior.sdf.gz
C[NH2+]CCCC(=O)O,8,117.14800000000001,datawarrior.sdf.gz
C[C@H]([NH3+])CCC(=O)O,8,117.14800000000001,datawarrior.sdf.gz
CCNCCC(=O)[O-],8,117.14800000000001,datawarrior.sdf.gz
CN(C)CCC(=O)[O-],8,117.14800000000001,datawarrior.sdf.gz
CC[NH2+]CCC(=O)O,8,117.14800000000001,datawarrior.sdf.gz
NCC/C=C/C(=O)[O-],8,115.13200000000002,datawarrior.sdf.gz
NCCCCC(=O)[O-],8,117.14800000000002,datawarrior.sdf.gz
[NH3+]CC/C=C/C(=O)O,8,115.13200000000002,datawarrior.sdf.gz
[NH3+]CCCCC(=O)O,8,117.14800000000002,datawarrior.sdf.gz
CCN(CC)C(C)O,8,117.192,datawarrior.sdf.gz
CC(CO)CN(C)C,8,117.19200000000001,datawarrior.sdf.gz
CN(C)C(C)(C)C=O,8,115.17599999999999,datawarrior.sdf.gz
C/C(=N\O)C(=O)CO,8,117.10399999999997,datawarrior.sdf.gz
CC(=O)C(C)[N+](=O)[O-],8,117.104,datawarrior.sdf.gz
CN(C)C(=N)N(C)C,8,115.17999999999999,datawarrior.sdf.gz
CNCCNCCN,8,117.19600000000001,datawarrior.sdf.gz
C/N=C(/NC)N(C)C,8,115.17999999999998,datawarrior.sdf.gz
C[NH2+]CCNCC[NH3+],8,117.196,datawarrior.sdf.gz
C[NH2+]CCNCCN,8,117.196,datawarrior.sdf.gz
N#C/C(=N\O)C(N)=O,8,113.076,datawarrior.sdf.gz
CNCC/C(N)=N/O,8,117.152,datawarrior.sdf.gz
CC(N)C/C(N)=N/O,8,117.152,datawarrior.sdf.gz
CC(CN)/C(N)=N/O,8,117.152,datawarrior.sdf.gz
C[NH2+]CC/C(N)=N/O,8,117.152,datawarrior.sdf.gz
CC([NH3+])C/C(N)=N/O,8,117.152,datawarrior.sdf.gz
CC(C[NH3+])/C(N)=N/O,8,117.152,datawarrior.sdf.gz
CC(=O)C1C(=O)OC(=O)C=C1C,12,168.14799999999997,datawarrior.sdf.gz
O=C(O)[C@@H]1CC[C@@H](C(=O)O)[Se][Se]1,12,302.046,datawarrior.sdf.gz
O=C([O-])[C@@H]1CC[C@@H](C(=O)O)[Se][Se]1,12,302.046,datawarrior.sdf.gz
O=C(O)CCCC1CCCCC1,12,170.25199999999995,datawarrior.sdf.gz
O=C(O)CC#Cc1ccccc1,12,160.172,datawarrior.sdf.gz
CC(C)c1ccc(C(=O)O)cc1,12,164.20399999999998,datawarrior.sdf.gz
CC1CCC[C@H](C(C)C(=O)O)C1,12,170.25199999999998,datawarrior.sdf.gz
CC(C)c1cccc(C(=O)O)c1,12,164.20399999999998,datawarrior.sdf.gz
CC(=O)CC(=O)c1ccccc1,12,162.18799999999996,datawarrior.sdf.gz
Cc1c(C)c(O)c(C)c(C)c1[O-],12,166.21999999999997,datawarrior.sdf.gz
O=C(O)CSc1ccc(S)cc1,12,200.284,datawarrior.sdf.gz
O=C(O)CCCCC1CCSS1,12,206.33199999999997,datawarrior.sdf.gz
Cc1cccc(SCC(=O)O)c1,12,182.24399999999997,datawarrior.sdf.gz
Cc1ccc(SCC(=O)O)cc1,12,182.24399999999997,datawarrior.sdf.gz
Cc1cccc([Se]CC(=O)O)c1,12,229.137,datawarrior.sdf.gz
Cc1ccc([Se]CC(=O)O)cc1,12,229.137,datawarrior.sdf.gz
O=C(O)/C(I)=C/c1ccccc1,12,274.057,datawarrior.sdf.gz
O=C(O)/C(I)=C\c1ccccc1,12,274.057,datawarrior.sdf.gz
O=C(O)/C=C\c1cccc(Cl)c1,12,182.60599999999997,datawarrior.sdf.gz
O=S(O)CCCc1ccccc1,12,184.26000000000002,datawarrior.sdf.gz
O=C(O)/C=C\SC1CCCCC1,12,186.27599999999998,datawarrior.sdf.gz
O=C(O)/C=C/SC1CCCCC1,12,186.27599999999998,datawarrior.sdf.gz
O=C(O)C#CSc1ccccc1,12,178.212,datawarrior.sdf.gz
Cc1ccccc1SCC(=O)O,12,182.244,datawarrior.sdf.gz
Cc1ccccc1[Se]CC(=O)O,12,229.137,datawarrior.sdf.gz
O=C(O)/C=C(\I)c1ccccc1,12,274.057,datawarrior.sdf.gz
O=C(O)CSCc1ccccc1,12,182.244,datawarrior.sdf.gz
C=C(SC1CCCCC1)C(=O)O,12,186.27599999999998,datawarrior.sdf.gz
O=C1C[C@H](C(=O)O)[C@@H](C(=O)O)O1,12,174.10799999999998,datawarrior.sdf.gz
O=C1C[C@@H](C(=O)O)[C@@H](C(=O)O)O1,12,174.10799999999998,datawarrior.sdf.gz
O=C1O[C@@H]([C@@H](O)CO)C(O)=C1O,12,176.12399999999997,datawarrior.sdf.gz
O=C1O[C@@H]([C@H](O)CO)C(O)=C1O,12,176.12399999999997,datawarrior.sdf.gz
O=C1C[C@H](C(=O)O)[C@@H](C(=O)[O-])O1,12,174.10799999999998,datawarrior.sdf.gz
O=C1C[C@@H](C(=O)O)[C@@H](C(=O)[O-])O1,12,174.10799999999998,datawarrior.sdf.gz
O=C1O[C@@H]([C@@H](O)CO)C([O-])=C1O,12,176.12399999999997,datawarrior.sdf.gz
O=C1O[C@@H]([C@H](O)CO)C([O-])=C1O,12,176.12399999999997,datawarrior.sdf.gz
CC(=O)c1cccc(=O)c(O)c1,12,164.15999999999997,datawarrior.sdf.gz
CC(=O)c1ccc(O)c(=O)cc1,12,164.15999999999997,datawarrior.sdf.gz
CC1C(=O)OC(C(C)(C)C)C1=O,12,170.20799999999997,datawarrior.sdf.gz
COc1cc(C(=O)O)ccc1C,12,166.17599999999996,datawarrior.sdf.gz
CCOc1cccc(C(=O)O)c1,12,166.17599999999996,datawarrior.sdf.gz
O=C(O)C(CO)c1ccccc1,12,166.17600000000002,datawarrior.sdf.gz
Cc1cccc(OCC(=O)O)c1,12,166.176,datawarrior.sdf.gz
Cc1ccc(OCC(=O)O)cc1,12,166.176,datawarrior.sdf.gz
Cc1ccccc1OCC(=O)O,12,166.176,datawarrior.sdf.gz
CC(O)(C(=O)O)c1ccccc1,12,166.176,datawarrior.sdf.gz
O=C(O)C(=O)Cc1ccccc1,12,164.16,datawarrior.sdf.gz
Cc1ccc(C(=O)C(=O)O)cc1,12,164.15999999999997,datawarrior.sdf.gz
COc1ccc(C(=O)O)cc1C,12,166.17599999999996,datawarrior.sdf.gz
COc1ccc(C)c(C(=O)O)c1,12,166.176,datawarrior.sdf.gz
COc1ccc(C(=O)O)c(C)c1,12,166.17599999999996,datawarrior.sdf.gz
COCc1ccccc1C(=O)O,12,166.176,datawarrior.sdf.gz
CC(=O)[C@@H]1C[C@H](C(=O)O)C1(C)C,12,170.208,datawarrior.sdf.gz
COc1c(C)cccc1C(=O)O,12,166.176,datawarrior.sdf.gz
CCOc1ccccc1C(=O)O,12,166.17599999999996,datawarrior.sdf.gz
COc1cccc(C)c1C(=O)O,12,166.176,datawarrior.sdf.gz
COc1cc(C)ccc1C(=O)O,12,166.17599999999996,datawarrior.sdf.gz
CCOc1ccc(C(=O)O)cc1,12,166.17599999999996,datawarrior.sdf.gz
CC(=O)[C@H]1CC=CC[C@@H]1C(=O)O,12,168.192,datawarrior.sdf.gz
COc1cccc(C(=O)O)c1C,12,166.176,datawarrior.sdf.gz
O=C(O)CC(O)c1ccccc1,12,166.176,datawarrior.sdf.gz
O=C(O)/C=C\c1ccc(O)cc1,12,164.16,datawarrior.sdf.gz
O=C(O)/C=C/c1ccc(O)cc1,12,164.16,datawarrior.sdf.gz
O=C(O)CC[C@H]1CC[C@H](O)CC1,12,172.224,datawarrior.sdf.gz
CCOC(=O)C1CCCCC1=O,12,170.20799999999997,datawarrior.sdf.gz
CC1(C)CC(=O)C(C=O)C(=O)C1,12,168.19199999999998,datawarrior.sdf.gz
O=C([O-])/C=C\c1ccccc1O,12,164.16,datawarrior.sdf.gz
O=C([O-])/C=C/c1ccccc1O,12,164.16,datawarrior.sdf.gz
CC(=O)c1ccc(CC(=O)O)s1,12,184.21599999999998,datawarrior.sdf.gz
N=C(N)Nc1nc(N)nc(N)n1,12,168.164,datawarrior.sdf.gz
NCC(=O)NCCc1c[nH]cn1,12,168.20000000000005,datawarrior.sdf.gz
COc1cc(N)c(C#N)c(N)n1,12,164.16799999999998,datawarrior.sdf.gz
[NH3+]CC(=O)NCCc1c[nH]cn1,12,168.20000000000005,datawarrior.sdf.gz
NC(=O)Nc1[nH]c[nH+]c1C(=O)O,12,170.128,datawarrior.sdf.gz
NC(=O)Nc1[nH]cnc1C(=O)[O-],12,170.128,datawarrior.sdf.gz
CN(C)c1ccc(N(C)C)cc1,12,164.25199999999995,datawarrior.sdf.gz
NCCNCCc1ccccc1,12,164.252,datawarrior.sdf.gz
Cc1cccc(/N=C/N(C)C)c1,12,162.236,datawarrior.sdf.gz
Cc1ccccc1/N=C/N(C)C,12,162.236,datawarrior.sdf.gz
Cc1ccc(/N=C/N(C)C)cc1,12,162.236,datawarrior.sdf.gz
NCCCCCc1ccncc1,12,164.25199999999998,datawarrior.sdf.gz
NCCCCCc1cccnc1,12,164.25199999999995,datawarrior.sdf.gz
NCCCCCc1ccccn1,12,164.25199999999998,datawarrior.sdf.gz
Cc1ccc(CNCCN)cc1,12,164.25199999999998,datawarrior.sdf.gz
CN(C)c1ccc([NH+](C)C)cc1,12,164.25199999999995,datawarrior.sdf.gz
NCC[NH2+]CCc1ccccc1,12,164.252,datawarrior.sdf.gz
[NH3+]CCCCCc1ccncc1,12,164.25199999999998,datawarrior.sdf.gz
[NH3+]CCCCCc1cccnc1,12,164.25199999999995,datawarrior.sdf.gz
[NH3+]CCCCCc1ccccn1,12,164.25199999999998,datawarrior.sdf.gz
Cc1ccc(CNCC[NH3+])cc1,12,164.25199999999998,datawarrior.sdf.gz
CN(C)/C=N/c1ccccc1Cl,12,182.65399999999997,datawarrior.sdf.gz
CN(C)/C=N/c1ccccc1Br,12,227.105,datawarrior.sdf.gz
CN(C)c1cccc(NC=S)c1,12,180.27599999999998,datawarrior.sdf.gz
NC(=S)C(N)Cc1ccccc1,12,180.276,datawarrior.sdf.gz
CN(C)c1ccc(NC=S)cc1,12,180.27599999999998,datawarrior.sdf.gz
CN(C)/C=N/c1cccc(Cl)c1,12,182.654,datawarrior.sdf.gz
CN(C)/C=N/c1cccc(Br)c1,12,227.105,datawarrior.sdf.gz
CN(C)/C=N/c1ccc(Cl)cc1,12,182.654,datawarrior.sdf.gz
CN(C)/C=N/c1ccc(Br)cc1,12,227.105,datawarrior.sdf.gz
NC(=S)C([NH3+])Cc1ccccc1,12,180.276,datawarrior.sdf.gz
Cn1cnc(C(=O)O)c1C(=O)O,12,170.124,datawarrior.sdf.gz
O=C(O)C[C@@H]1NC(=O)CNC1=O,12,172.14000000000001,datawarrior.sdf.gz
NC(=O)[C@H]1CC(=O)N[C@@H]1C(=O)O,12,172.14,datawarrior.sdf.gz
Cc1[nH]c(C(=O)[O-])c(C(=O)O)[nH+]1,12,170.124,datawarrior.sdf.gz
Cn1cnc(C(=O)[O-])c1C(=O)[O-],12,170.124,datawarrior.sdf.gz
Cn1cnc(C(=O)[O-])c1C(=O)O,12,170.124,datawarrior.sdf.gz
Cn1c[nH+]c(C(=O)O)c1C(=O)O,12,170.124,datawarrior.sdf.gz
COC(=O)CCCc1c[nH]cn1,12,168.19600000000003,datawarrior.sdf.gz
NC(=O)/C(=N\O)c1ccccc1,12,164.164,datawarrior.sdf.gz
NC(=O)/C(=N/O)c1ccccc1,12,164.164,datawarrior.sdf.gz
NC(=O)/C=C(\O)c1cccnc1,12,164.164,datawarrior.sdf.gz
NC(=O)CC(=O)c1cccnc1,12,164.164,datawarrior.sdf.gz
NC(=O)/C=C(\O)c1ccncc1,12,164.164,datawarrior.sdf.gz
NC(=O)CC(=O)c1ccncc1,12,164.164,datawarrior.sdf.gz
NC(=O)/C=C(\O)c1ccccn1,12,164.16400000000002,datawarrior.sdf.gz
NC(=O)CC(=O)c1ccccn1,12,164.16400000000002,datawarrior.sdf.gz
O=N/C(Cc1ccccc1)=N\O,12,164.164,datawarrior.sdf.gz
O/N=C(/Cc1ccccc1)NO,12,166.18,datawarrior.sdf.gz
OCCN1CCN(CCO)CC1,12,174.24399999999997,datawarrior.sdf.gz
[NH3+]C(Cc1ccc[nH+]c1)C(=O)O,12,166.18,datawarrior.sdf.gz
NCCc1ccc([N+](=O)[O-])cc1,12,166.17999999999995,datawarrior.sdf.gz
[NH3+]C(CC(=O)[O-])c1ccccn1,12,166.18000000000004,datawarrior.sdf.gz
[NH3+]C(CC(=O)O)c1cccc[nH+]1,12,166.18000000000004,datawarrior.sdf.gz
NC(Cc1cccnc1)C(=O)[O-],12,166.18,datawarrior.sdf.gz
NC(Cc1ccncc1)C(=O)[O-],12,166.18,datawarrior.sdf.gz
Cc1ncc(CO)c(C[NH3+])c1O,12,168.19599999999997,datawarrior.sdf.gz
NC(CC(=O)[O-])c1ccccn1,12,166.18000000000004,datawarrior.sdf.gz
Cc1ncc(CO)c(CN)c1[O-],12,168.19599999999997,datawarrior.sdf.gz
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,12,207.016,datawarrior.sdf.gz
NCc1cc(Cl)ccc1[N+](=O)[O-],12,186.59799999999996,datawarrior.sdf.gz
O=[N+]([O-])c1cccc(NC=S)c1,12,182.20399999999998,datawarrior.sdf.gz
O=[N+]([O-])c1ccc(NC=S)cc1,12,182.20399999999998,datawarrior.sdf.gz
NC(=S)c1ccc([N+](=O)[O-])cc1,12,182.20399999999995,datawarrior.sdf.gz
NCc1ccc(Cl)cc1[N+](=O)[O-],12,186.59799999999996,datawarrior.sdf.gz
CSc1ccc(N)c([N+](=O)[O-])c1,12,184.21999999999997,datawarrior.sdf.gz
CN(C)/C=N/c1ccccc1O,12,164.20799999999994,datawarrior.sdf.gz
NC(=O)C(N)Cc1ccccc1,12,164.208,datawarrior.sdf.gz
NC(=O)[C@@H](N)Cc1ccccc1,12,164.208,datawarrior.sdf.gz
NCCNC(=O)c1ccccc1,12,164.208,datawarrior.sdf.gz
Cc1ccccc1NC(=O)CN,12,164.208,datawarrior.sdf.gz
CN(C)/C=N/c1cccc(O)c1,12,164.20799999999997,datawarrior.sdf.gz
CN(C)c1ccc(/C=N/O)cc1,12,164.20799999999997,datawarrior.sdf.gz
Cc1cc(CN)c(O)c(CN)c1,12,166.22399999999996,datawarrior.sdf.gz
COc1cc(CN)c(C)cc1N,12,166.22399999999996,datawarrior.sdf.gz
CN(C)/C=N/c1ccc(O)cc1,12,164.20799999999997,datawarrior.sdf.gz
Cc1cc(C[NH3+])c(O)c(C[NH3+])c1,12,166.22399999999996,datawarrior.sdf.gz
CC(=O)[n+]1ccc(N(C)C)cc1,12,165.21599999999995,datawarrior.sdf.gz
COc1cc(C[NH3+])c(C)cc1N,12,166.22399999999996,datawarrior.sdf.gz
O=c1cc(S(=O)(=O)[O-])[nH]c(=O)[nH]1,12,192.152,datawarrior.sdf.gz
O=[N+]([O-])c1ccc(/C=N/O)cc1,12,166.136,datawarrior.sdf.gz
O=[N+]([O-])c1cccc(/C=N\O)c1,12,166.136,datawarrior.sdf.gz
O=[N+]([O-])c1cccc(/C=N/O)c1,12,166.136,datawarrior.sdf.gz
O=[N+]([O-])c1ccccc1/C=N\O,12,166.136,datawarrior.sdf.gz
O=[N+]([O-])c1ccccc1/C=N/O,12,166.136,datawarrior.sdf.gz
O=[N+]([O-])c1ccc(NCO)cc1,12,168.15199999999996,datawarrior.sdf.gz
NOCc1ccc([N+](=O)[O-])cc1,12,168.15199999999996,datawarrior.sdf.gz
NCC(=O)N1CCC[C@H]1C(=O)[O-],12,172.184,datawarrior.sdf.gz
[NH3+]CC(=O)N1CCC[C@H]1C(=O)O,12,172.184,datawarrior.sdf.gz
CN(C)c1nc(/N=N/O)nn1C,12,170.176,datawarrior.sdf.gz
Cn1nc([N+](=O)[O-])nc1NN=O,12,172.104,datawarrior.sdf.gz
CC(N)CCCc1ccccc1,12,163.264,datawarrior.sdf.gz
CCCCNCc1ccccc1,12,163.26399999999998,datawarrior.sdf.gz
CCCNCc1ccc(C)cc1,12,163.26399999999998,datawarrior.sdf.gz
CCC(C)(C)NC1CCCCC1,12,169.31199999999995,datawarrior.sdf.gz
C[C@@H](Cc1ccccc1)N(C)C,12,163.264,datawarrior.sdf.gz
SCCNCCc1ccccc1,12,181.30400000000003,datawarrior.sdf.gz
[S-]CCNCCc1ccccc1,12,181.30400000000003,datawarrior.sdf.gz
SCC[NH2+]CCc1ccccc1,12,181.30400000000003,datawarrior.sdf.gz
O=C([O-])[C@@H]1CCC[C@H](C(=O)[O-])N1,12,173.16799999999998,datawarrior.sdf.gz
COc1cc([N+](=O)[O-])ccc1O,12,169.13599999999997,datawarrior.sdf.gz
COc1cccc([N+](=O)[O-])c1O,12,169.13599999999997,datawarrior.sdf.gz
COc1ccc(O)cc1[N+](=O)[O-],12,169.136,datawarrior.sdf.gz
NS(=O)(=O)c1ccsc1C(=O)O,12,207.232,datawarrior.sdf.gz
CC(=O)N1CS(=O)C[C@H]1C(=O)O,12,191.208,datawarrior.sdf.gz
O=[N+]([O-])c1cccc(S(=O)O)c1,12,187.17599999999996,datawarrior.sdf.gz
O=[N+]([O-])c1cccc([Se](=O)O)c1,12,234.069,datawarrior.sdf.gz
O=[N+]([O-])c1ccc(B(O)O)cc1,12,166.92899999999997,datawarrior.sdf.gz
O=[N+]([O-])c1cccc(B(O)O)c1,12,166.92899999999997,datawarrior.sdf.gz
O=[N+]([O-])c1ccccc1B(O)O,12,166.929,datawarrior.sdf.gz
O=[N+]([O-])c1ccc(S(=O)O)cc1,12,187.17599999999996,datawarrior.sdf.gz
O=[N+]([O-])c1ccc([Se](=O)O)cc1,12,234.069,datawarrior.sdf.gz
O=S(=O)([O-])CCN1CCOCC1,12,195.23999999999995,datawarrior.sdf.gz
COc1ccc(N(C)CO)cc1,12,167.20799999999997,datawarrior.sdf.gz
CC(=O)/C(=N/O)c1ccccc1,12,163.176,datawarrior.sdf.gz
C[C@H](N)[C@H](O)c1ccc(O)cc1,12,167.20799999999997,datawarrior.sdf.gz
N#CC(C(=O)O)c1ccccc1,12,161.16000000000003,datawarrior.sdf.gz
N#CC(C(=O)O)C1CCCCC1,12,167.20799999999997,datawarrior.sdf.gz
N#CC(=C(O)O)c1ccccc1,12,161.16,datawarrior.sdf.gz
C/C(=N\O)C(=O)c1ccccc1,12,163.176,datawarrior.sdf.gz
CN(C)Cc1cccc(O)c1O,12,167.20799999999994,datawarrior.sdf.gz
CN(C)c1ccc(C(=O)O)cc1,12,165.19199999999995,datawarrior.sdf.gz
N#CCc1ccc(C(=O)O)cc1,12,161.15999999999997,datawarrior.sdf.gz
COc1ccc(C(O)CN)cc1,12,167.20799999999997,datawarrior.sdf.gz
Cc1cccc(C(C)[N+](=O)[O-])c1,12,165.192,datawarrior.sdf.gz
[NH3+]C(Cc1ccccc1)C(=O)O,12,165.192,datawarrior.sdf.gz
[NH3+][C@@H](Cc1ccccc1)C(=O)O,12,165.192,datawarrior.sdf.gz
CC1CCCC/C1=N\CC(=O)[O-],12,169.22399999999996,datawarrior.sdf.gz
CC(N)(C(=O)[O-])c1ccccc1,12,165.192,datawarrior.sdf.gz
NC(Cc1ccccc1)C(=O)[O-],12,165.192,datawarrior.sdf.gz
N[C@@H](Cc1ccccc1)C(=O)[O-],12,165.192,datawarrior.sdf.gz
N#C/C(=C(\[O-])O)c1ccccc1,12,161.16,datawarrior.sdf.gz
C[NH+](C)c1ccccc1C(=O)O,12,165.19199999999998,datawarrior.sdf.gz
C[NH2+]CC(=O)c1ccc(O)cc1,12,165.19199999999998,datawarrior.sdf.gz
C[N+]1(CCC(=O)O)CCCCC1,12,172.24799999999996,datawarrior.sdf.gz
CC(c1cccc(Cl)c1)[N+](=O)[O-],12,185.60999999999996,datawarrior.sdf.gz
CC(c1cccc(F)c1)[N+](=O)[O-],12,169.15499999999997,datawarrior.sdf.gz
Cc1ccc(O)c(CN(C)C)c1,12,165.236,datawarrior.sdf.gz
CC(N)CCc1ccc(O)cc1,12,165.236,datawarrior.sdf.gz
COc1ccc(CC(C)N)cc1,12,165.236,datawarrior.sdf.gz
CN[C@H](C)[C@H](O)c1ccccc1,12,165.236,datawarrior.sdf.gz
CNCCC(=O)c1ccccc1,12,163.21999999999997,datawarrior.sdf.gz
CN(C)Cc1ccccc1CO,12,165.23599999999996,datawarrior.sdf.gz
Cc1cccc(CN(C)C)c1O,12,165.23599999999996,datawarrior.sdf.gz
Cc1cc(O)ccc1[N+](C)(C)C,12,166.244,datawarrior.sdf.gz
C[NH+](C)CCc1ccc(O)cc1,12,165.236,datawarrior.sdf.gz
C[NH+](C)CCc1cccc(O)c1,12,165.236,datawarrior.sdf.gz
C[NH+](C)CCc1ccccc1O,12,165.23599999999996,datawarrior.sdf.gz
CCCN1CC(O[Si](C)(C)C)C1,12,187.35899999999995,datawarrior.sdf.gz
COc1ccc(NCCS)cc1,12,183.27599999999995,datawarrior.sdf.gz
COc1cccc(NCCS)c1,12,183.27599999999998,datawarrior.sdf.gz
CN(C)Cc1cc(Cl)ccc1[O-],12,185.654,datawarrior.sdf.gz
C[NH+](C)Cc1cc(Cl)ccc1O,12,185.654,datawarrior.sdf.gz
C[NH+](C)Cc1cc(F)ccc1O,12,169.19899999999998,datawarrior.sdf.gz
CN(C)Cc1cc(Br)ccc1[O-],12,230.10499999999996,datawarrior.sdf.gz
C[NH+](C)Cc1cc(Br)ccc1O,12,230.10499999999996,datawarrior.sdf.gz
CC1(C)CC(=O)C(=NO)C(=O)C1,12,169.17999999999995,datawarrior.sdf.gz
NC(=O)c1ccccc1C(=O)O,12,165.14799999999997,datawarrior.sdf.gz
C/C(=N/O)c1ccc(O)cc1O,12,167.164,datawarrior.sdf.gz
CC1CC(C(=O)O)=[N+]([O-])C1(C)C,12,171.196,datawarrior.sdf.gz
O=[N+]([O-])/C=C/c1cccc(O)c1,12,165.148,datawarrior.sdf.gz
CC(=O)c1ccc([N+](=O)[O-])cc1,12,165.14799999999997,datawarrior.sdf.gz
Cc1cc(C)c(O)c([N+](=O)[O-])c1,12,167.164,datawarrior.sdf.gz
O=C(C[N+](=O)[O-])c1ccccc1,12,165.148,datawarrior.sdf.gz
O=[N+]([O-])/C=C/c1ccc(O)cc1,12,165.148,datawarrior.sdf.gz
Cc1cc(C(=O)O)cc(C)[n+]1O,12,168.172,datawarrior.sdf.gz
O=C([O-])/C(=N\O)c1ccccc1,12,165.148,datawarrior.sdf.gz
O=C([O-])/C(=N/O)c1ccccc1,12,165.148,datawarrior.sdf.gz
O=C([O-])C#CCN1CCOCC1,12,169.17999999999998,datawarrior.sdf.gz
O=C(O)C#CC[NH+]1CCOCC1,12,169.17999999999998,datawarrior.sdf.gz
C/C(=N/O)c1ccc([O-])cc1O,12,167.164,datawarrior.sdf.gz
O=[N+]([O-])c1cc(Cl)ccc1[Se]O,12,252.515,datawarrior.sdf.gz
CCC(=O)c1nc(C(=O)O)cs1,12,185.20399999999998,datawarrior.sdf.gz
Cc1ccc([Se]O)c([N+](=O)[O-])c1,12,232.09699999999998,datawarrior.sdf.gz
O=C([O-])C[NH2+]CCc1nnn[nH]1,12,171.16000000000003,datawarrior.sdf.gz
O=C([O-])CNCCc1nnn[n-]1,12,171.16000000000003,datawarrior.sdf.gz
O=C(O)C[NH2+]CCc1nnn[nH]1,12,171.16000000000003,datawarrior.sdf.gz
C[C@H]1[C@@H](N)[C@@H](C)[C@@H](N)[C@@H](C)[C@H]1N,12,171.288,datawarrior.sdf.gz
CC(C)=NNC1CCN(C)CC1,12,169.272,datawarrior.sdf.gz
CNNC1CCN(C(C)C)CC1,12,171.288,datawarrior.sdf.gz
CC(C)NNC1CCN(C)CC1,12,171.288,datawarrior.sdf.gz
C[C@H]1[C@@H]([NH3+])[C@@H](C)[C@@H](N)[C@@H](C)[C@H]1[NH3+],12,171.288,datawarrior.sdf.gz
C[C@H]1[C@@H](N)[C@@H](C)[C@@H]([NH3+])[C@@H](C)[C@H]1N,12,171.288,datawarrior.sdf.gz
CNNC1CC[NH+](C(C)C)CC1,12,171.288,datawarrior.sdf.gz
CC(C)NNC1CC[NH+](C)CC1,12,171.288,datawarrior.sdf.gz
CCCCNc1ccnc([S-])n1,12,183.27999999999994,datawarrior.sdf.gz
CCCCNc1cc[nH+]c(S)n1,12,183.27999999999994,datawarrior.sdf.gz
Cc1n[nH]c(C(=O)O)c1[N+](=O)[O-],12,171.112,datawarrior.sdf.gz
COC(=O)C(N)Cc1c[nH]cn1,12,169.18400000000003,datawarrior.sdf.gz
COC(=O)[C@@H](N)Cc1c[nH]cn1,12,169.18400000000003,datawarrior.sdf.gz
Cn1c[nH+]cc1C[C@H]([NH3+])C(=O)O,12,169.18400000000003,datawarrior.sdf.gz
Cn1cncc1C[C@H]([NH3+])C(=O)[O-],12,169.18400000000003,datawarrior.sdf.gz
Cn1cncc1C[C@H](N)C(=O)[O-],12,169.18400000000003,datawarrior.sdf.gz
COC(=O)C([NH3+])Cc1c[nH]cn1,12,169.18400000000003,datawarrior.sdf.gz
COC(=O)[C@@H]([NH3+])Cc1c[nH]cn1,12,169.18400000000003,datawarrior.sdf.gz
[NH3+][C@@H](Cc1nc[nH]c1I)C(=O)[O-],12,281.053,datawarrior.sdf.gz
[NH3+][C@@H](Cc1[nH+]c[nH]c1I)C(=O)O,12,281.053,datawarrior.sdf.gz
N[C@@H](Cc1nc[nH]c1I)C(=O)[O-],12,281.053,datawarrior.sdf.gz
[NH3+]C(Cc1c[nH]c(=S)[nH]1)C(=O)O,12,187.22399999999996,datawarrior.sdf.gz
NC(Cc1c[nH]c(=S)[nH]1)C(=O)[O-],12,187.22399999999996,datawarrior.sdf.gz
CC(=O)NN=C1CCN(C)CC1,12,169.228,datawarrior.sdf.gz
CC(=O)NNC1CCN(C)CC1,12,171.24399999999997,datawarrior.sdf.gz
CC(=O)N(N)C1CCN(C)CC1,12,171.24399999999997,datawarrior.sdf.gz
N/C(=N\O)C(N)c1ccccc1,12,165.196,datawarrior.sdf.gz
CCCCNc1cc[nH+]c([O-])n1,12,167.21199999999996,datawarrior.sdf.gz
N/C(=N\O)C([NH3+])c1ccccc1,12,165.196,datawarrior.sdf.gz
O/N=C1/CCCC(=N\O)/C1=N/O,12,171.156,datawarrior.sdf.gz
[O-]\N=C1/CCCC(=N\O)/C1=N/[O-],12,171.15599999999998,datawarrior.sdf.gz
